id,label
358982,340000
177856,290000
329703,340000
346210,760000
354615,380000
324637,150000
361635,160000
276809,140000
338065,60000
313304,60000
53693,380000
314642,680000
177472,140000
368532,160000
285032,30000
166367,680000
390210,100000
186700,760000
20264,140000
113129,140000
258236,140000
142493,670000
249058,760000
10267,150000
240185,60000
88221,550000
210615,680000
231623,760000
105554,270000
207382,270000
164288,20000
327895,170000
228097,60000
250802,290000
222215,760000
180624,140000
198234,140000
61027,140000
171210,380000
153561,30000
266361,60000
128722,270000
82852,160000
338231,160000
243411,60000
29572,160000
358374,20000
236198,60000
228394,760000
4356,110000
286239,110000
277236,40000
295131,680000
315545,60000
183021,60000
206263,140000
51282,110000
335104,60000
284947,760000
25740,340000
358543,550000
367642,760000
45543,140000
312714,150000
218860,310000
113453,60000
180645,760000
10060,340000
390280,760000
322636,110000
206911,310000
247221,160000
370001,30000
270377,670000
228474,340000
152812,760000
62916,760000
341209,140000
140224,140000
248346,670000
325217,140000
63771,60000
72910,100000
333020,20000
372220,100000
155291,20000
74450,140000
340099,770000
161356,30000
297528,30000
392364,550000
103243,760000
30929,340000
68277,160000
56706,60000
327178,770000
1720,60000
103429,500000
101479,150000
121332,140000
177479,60000
360923,760000
255050,760000
201944,60000
359377,520000
386172,760000
379951,100000
205972,310000
239582,760000
55748,60000
196883,160000
218530,100000
288374,100000
325324,500000
374947,150000
106255,100000
107850,30000
252382,140000
327665,760000
11126,760000
89543,60000
170809,40000
6320,760000
1380,60000
66693,760000
58989,340000
208631,60000
237277,770000
13677,60000
176817,140000
262881,140000
149704,760000
238456,100000
291686,140000
196187,150000
206988,380000
254257,760000
96003,760000
352472,760000
216932,340000
220838,150000
254974,180000
134117,30000
332337,100000
362787,100000
80567,680000
138895,140000
216896,310000
80515,60000
218040,100000
117238,680000
358577,500000
130803,760000
244303,760000
242042,150000
150048,30000
47646,140000
164050,60000
108935,140000
99652,160000
303379,30000
78078,760000
39359,100000
197680,100000
224040,440000
305605,60000
244994,60000
92491,100000
281981,60000
135788,60000
289686,30000
225624,100000
73012,30000
305673,290000
204326,150000
385129,680000
269120,760000
18087,60000
296565,20000
258995,170000
386724,680000
278578,270000
17153,140000
147567,100000
50090,60000
343363,140000
166586,140000
317002,60000
253738,30000
188791,380000
14817,110000
52008,110000
104755,60000
135602,60000
248381,100000
283481,160000
331417,760000
39608,60000
323332,760000
252503,60000
298139,760000
206560,130000
230000,60000
210954,60000
385923,170000
303124,160000
116625,110000
72685,140000
342748,770000
351634,340000
178210,340000
208405,100000
230694,100000
231189,60000
256698,760000
61514,140000
263919,680000
59677,760000
250923,60000
103161,760000
204661,650000
191896,760000
329115,60000
334750,160000
37200,160000
318568,550000
156505,550000
287230,160000
164442,140000
157447,550000
372751,60000
393523,310000
313153,60000
196728,30000
359738,310000
11927,160000
305874,60000
154369,30000
257869,100000
172841,100000
310664,60000
227725,100000
283590,760000
186202,670000
256324,30000
116435,340000
370248,60000
135519,30000
169748,310000
93763,30000
30425,140000
112000,30000
315665,760000
330700,140000
349341,30000
72143,100000
244059,140000
183383,60000
293327,100000
314426,140000
343350,60000
90893,150000
358139,60000
987,290000
115357,340000
217552,100000
128857,20000
383601,30000
55003,760000
219670,140000
338552,730000
104089,30000
110197,670000
252075,270000
110030,60000
80629,100000
17961,60000
177691,150000
35806,670000
53427,60000
22936,760000
263510,60000
31129,550000
132486,60000
142633,340000
264441,340000
364193,100000
18990,30000
36857,110000
38526,670000
112248,160000
81439,160000
302624,100000
204372,20000
296629,520000
64947,30000
362616,680000
95628,30000
150531,30000
67861,760000
83792,340000
95786,60000
50476,100000
228338,550000
221222,140000
153673,60000
91016,290000
174569,760000
160378,650000
126360,110000
22313,150000
275539,100000
308528,20000
231368,20000
243524,100000
2799,680000
371184,670000
378307,60000
49069,100000
37593,60000
74204,760000
325417,760000
333467,670000
64490,60000
98464,60000
375001,30000
150672,20000
197201,100000
39116,100000
120957,770000
171968,770000
315217,760000
52807,160000
41507,670000
275029,30000
59868,680000
231907,670000
77968,340000
359644,680000
140025,340000
17668,30000
254022,60000
25470,100000
237440,770000
122893,150000
118017,140000
308289,60000
131618,310000
383617,680000
69567,60000
67850,60000
346059,760000
69509,20000
23,160000
163983,290000
60003,100000
335469,500000
6457,140000
33320,100000
233598,60000
158871,60000
21935,340000
130238,100000
61434,150000
244298,680000
277056,270000
354391,340000
106079,650000
376479,60000
148356,60000
147728,110000
333464,550000
104502,30000
109782,60000
268258,140000
215670,670000
205185,140000
85272,60000
234897,60000
38681,100000
75257,550000
44146,20000
208123,290000
176477,60000
172742,550000
249491,680000
169032,100000
228576,100000
263223,130000
146720,30000
358323,340000
313812,140000
354499,380000
42807,160000
310410,140000
286535,140000
242975,140000
319809,310000
181574,760000
128659,500000
56572,140000
190401,130000
93972,770000
271119,760000
370667,140000
179310,60000
110732,30000
46987,20000
101166,670000
280192,160000
150128,140000
110546,550000
150611,310000
180834,140000
349272,100000
227359,60000
235130,60000
366735,60000
152642,770000
15777,20000
232038,60000
220980,760000
219319,550000
38290,60000
352088,730000
242137,100000
44580,60000
169465,760000
117871,100000
338023,310000
252643,140000
92945,760000
138531,60000
30079,30000
290801,60000
57335,440000
241569,100000
24390,680000
254275,60000
207824,140000
229044,760000
229160,140000
345625,683500
20435,760000
169335,150000
197040,60000
356980,760000
298632,140000
88930,760000
311437,170000
224370,760000
146414,760000
46433,160000
298532,30000
269531,770000
366258,160000
262222,140000
145988,20000
353903,110000
338191,760000
109366,160000
171743,150000
340491,140000
53933,730000
81852,60000
253200,100000
133520,340000
256381,670000
222469,30000
82419,140000
247398,100000
94667,290000
244783,760000
308873,270000
161099,683500
252809,30000
302385,110000
57553,100000
52482,340000
107642,60000
274148,100000
140042,160000
223361,680000
163276,20000
288019,160000
282691,140000
78052,150000
243268,680000
298387,60000
313566,30000
148260,20000
241523,30000
303537,30000
262402,110000
343245,730000
163680,60000
313001,340000
92752,760000
299660,760000
204125,680000
213515,340000
347421,760000
232117,180000
305858,20000
137759,60000
370065,60000
375601,290000
385220,670000
352807,140000
171465,140000
332902,140000
145087,140000
181474,760000
37709,770000
316265,683500
57027,680000
18680,550000
194738,60000
36950,110000
63812,340000
146879,140000
301870,290000
122202,60000
351733,60000
358892,100000
266562,340000
211688,680000
286594,160000
377392,730000
243496,60000
200091,60000
227810,60000
97668,680000
14361,760000
279053,110000
341875,680000
115876,760000
200340,760000
126189,60000
346556,100000
304147,760000
319550,520000
185916,270000
84276,140000
101650,500000
213907,340000
294256,100000
106271,60000
313052,670000
384916,670000
250064,140000
379898,100000
280295,760000
289943,683500
110505,100000
212622,60000
352435,170000
347160,100000
93635,140000
187507,760000
315710,150000
326928,770000
273498,180000
35013,760000
262033,290000
281024,680000
263945,30000
106879,500000
238598,270000
125444,760000
246590,760000
204512,60000
387360,60000
109241,60000
238189,760000
131279,760000
244032,60000
92746,160000
191143,60000
355344,60000
61284,730000
203625,500000
74999,30000
71592,160000
25980,100000
288749,310000
289168,60000
391218,30000
333753,760000
159713,730000
31704,60000
273625,340000
174004,140000
252837,760000
96129,760000
227407,150000
370364,160000
78014,760000
181711,20000
383864,290000
123695,60000
253103,520000
265766,670000
283987,170000
37954,60000
391842,100000
221306,60000
320456,60000
23777,160000
344843,550000
150983,100000
308997,770000
215497,30000
237031,760000
87704,30000
169719,60000
292960,760000
99672,60000
308358,680000
44695,60000
90139,20000
55803,40000
65168,140000
258905,100000
336793,100000
362488,30000
285939,270000
319075,100000
266221,500000
365723,60000
243732,270000
138473,140000
194108,680000
368986,160000
55383,60000
261286,760000
261759,160000
241762,60000
135484,760000
357042,270000
37305,680000
151791,500000
377815,60000
14103,270000
230394,380000
220008,60000
193588,180000
62615,100000
265795,60000
200593,140000
22856,380000
4073,60000
257804,550000
170966,760000
377203,60000
64651,760000
211704,683500
244612,140000
291065,20000
23503,270000
219130,100000
339782,100000
304402,683500
355169,670000
206141,60000
157858,680000
152525,100000
255120,170000
53276,760000
66189,310000
8428,140000
215730,60000
259785,60000
161610,310000
380163,140000
36190,100000
247451,130000
319353,160000
267987,100000
259624,140000
166318,150000
386003,140000
368498,60000
171431,760000
336648,500000
385563,340000
313937,100000
206686,760000
168491,60000
124557,140000
37548,140000
145584,310000
164823,60000
78983,550000
379283,160000
210087,680000
165336,670000
303483,60000
265817,340000
342752,160000
201230,60000
353577,60000
97896,770000
130743,140000
4237,140000
290909,680000
273630,550000
139527,760000
217012,760000
311397,30000
178708,20000
22750,680000
68773,110000
46124,100000
135605,60000
140332,100000
143729,770000
278150,680000
377149,760000
174623,760000
129599,340000
10175,30000
170101,60000
251609,30000
9467,760000
341055,760000
349231,760000
291020,60000
66572,340000
98129,160000
151350,140000
193258,140000
98237,60000
284467,30000
55127,20000
342335,160000
29692,760000
293136,310000
148585,380000
136838,60000
229234,110000
89815,680000
155861,550000
76750,760000
197653,140000
286856,60000
157530,290000
94008,770000
245657,140000
34432,340000
348348,60000
359458,440000
99815,100000
379299,100000
200044,760000
197530,340000
313701,30000
50480,140000
88801,100000
316966,290000
243467,100000
16323,110000
274337,290000
77650,760000
269172,30000
19457,340000
122788,60000
165960,100000
231299,60000
296393,60000
72818,60000
19674,760000
356568,150000
327808,340000
306414,150000
352398,670000
262906,60000
375910,20000
114181,770000
76444,60000
85132,340000
257770,140000
342971,20000
79216,680000
28614,60000
231639,500000
359502,760000
238940,340000
329704,340000
36304,170000
265204,110000
312158,100000
107414,40000
142793,500000
279197,100000
165642,760000
362498,140000
254543,60000
387328,30000
31300,30000
127720,60000
215542,760000
279316,760000
26005,100000
197567,340000
274737,140000
2431,30000
45817,60000
80401,20000
316022,160000
241773,60000
44411,680000
219655,760000
308228,140000
317769,60000
137865,60000
156113,310000
5614,40000
317986,40000
284185,550000
100446,30000
182549,270000
382255,20000
81161,60000
326920,60000
217320,680000
231344,683500
190117,340000
128598,760000
30907,100000
223480,550000
144291,140000
304473,760000
237067,760000
60316,760000
251191,100000
78152,760000
134118,550000
96897,760000
43986,100000
86506,760000
221036,60000
232386,140000
325198,340000
107841,60000
269987,760000
148909,100000
120385,150000
229632,140000
226643,110000
234017,380000
151239,100000
55244,100000
209848,760000
208872,340000
131930,670000
187936,100000
210639,160000
338627,670000
229577,270000
310817,60000
57350,160000
11913,310000
222620,100000
364602,60000
110122,40000
307649,760000
181025,140000
155489,760000
98643,40000
30237,760000
318939,100000
383707,770000
36017,100000
294706,380000
133617,290000
49534,760000
391267,500000
382199,290000
192911,760000
394421,100000
322081,770000
175017,180000
321123,680000
57253,140000
152099,340000
17381,140000
122214,340000
267314,140000
115634,760000
237927,760000
230344,730000
242568,100000
250401,100000
156733,760000
269617,100000
368750,670000
17946,60000
156953,680000
94648,440000
382749,40000
220511,270000
357473,60000
357375,30000
283075,160000
343653,30000
336413,100000
206211,60000
275784,150000
264474,100000
221004,60000
17250,30000
187598,730000
16006,60000
332146,60000
129087,40000
174918,760000
60184,140000
62767,60000
305538,100000
108735,60000
126409,760000
161306,60000
175340,683500
44888,60000
216064,160000
303499,100000
853,770000
83124,760000
388213,140000
277083,60000
86855,140000
31489,760000
109121,760000
2801,550000
205547,760000
21674,150000
201579,500000
96453,100000
92206,140000
249302,680000
309100,180000
7481,760000
308077,60000
309913,380000
299003,310000
362712,290000
349214,30000
62880,270000
347638,340000
35386,100000
317274,130000
178721,760000
192544,140000
126789,140000
128605,170000
150876,140000
115734,340000
369828,340000
41387,140000
49080,160000
354832,760000
347479,150000
164824,100000
125270,60000
35734,770000
74642,60000
94357,60000
262898,760000
158941,60000
302679,160000
199605,500000
324260,500000
280384,670000
40694,160000
139829,683500
111048,340000
253176,20000
111311,760000
48769,520000
348923,140000
365009,760000
169641,100000
171619,170000
320607,550000
368580,760000
195492,680000
280683,30000
93282,680000
200899,20000
25101,100000
365806,170000
387811,100000
226937,140000
268555,140000
348073,180000
131451,160000
139373,760000
376860,680000
146578,150000
57324,650000
199054,760000
183968,160000
214010,380000
346060,680000
54749,60000
67013,100000
238526,60000
197418,160000
9340,130000
122478,760000
183719,550000
244757,60000
173048,760000
70990,760000
267033,100000
37961,160000
184282,160000
322003,140000
17805,670000
223269,680000
290301,340000
78982,730000
361745,60000
214770,100000
245278,760000
178081,160000
7140,680000
4099,60000
187082,670000
171307,140000
157605,760000
379931,170000
329069,100000
17881,550000
56851,290000
105143,100000
190432,550000
5216,60000
59410,100000
16635,500000
206373,150000
318501,760000
270903,60000
292069,310000
261781,500000
2938,500000
6655,140000
65989,140000
376820,30000
311008,110000
172685,500000
279454,100000
147283,680000
304550,100000
293976,160000
371215,770000
218343,140000
148652,140000
314100,760000
233534,340000
337366,140000
367438,290000
43638,310000
2568,60000
167608,60000
166316,100000
204603,760000
24887,770000
259867,290000
232158,100000
164829,160000
79726,500000
112205,680000
258317,100000
367258,140000
69650,20000
122035,100000
59534,60000
328548,40000
303985,100000
136929,140000
302717,140000
225674,310000
60979,290000
20106,40000
235065,760000
342107,380000
336981,30000
380299,100000
9231,340000
381386,760000
311846,760000
271390,770000
119744,760000
190005,760000
37035,380000
83566,140000
18162,760000
125973,380000
313227,500000
332862,670000
265219,520000
224682,550000
132995,140000
152647,680000
227431,100000
30149,60000
178804,520000
358081,40000
153099,60000
59639,680000
43984,140000
302110,760000
384868,140000
171214,680000
182960,60000
336229,180000
292065,100000
304403,140000
16299,160000
72908,60000
172161,60000
200474,20000
36798,500000
303425,140000
278122,760000
12404,60000
270889,170000
242402,760000
225018,100000
64201,60000
103016,30000
373637,680000
165535,60000
225548,60000
208170,100000
82788,100000
355057,760000
299256,760000
167882,550000
270133,270000
55710,40000
232865,60000
447,670000
30515,290000
70254,100000
227839,110000
319180,680000
255404,290000
362627,160000
112637,60000
21677,60000
283900,520000
262439,683500
59044,340000
145183,340000
8855,760000
163589,760000
107036,60000
171273,60000
25424,340000
186574,30000
313827,30000
5296,310000
237016,340000
172175,270000
77011,160000
362978,160000
136108,60000
336178,160000
204359,160000
60398,150000
79894,760000
240688,520000
77310,760000
359536,60000
185723,760000
360835,20000
297298,160000
375488,140000
349293,100000
388682,60000
133038,380000
73584,60000
310128,290000
105200,760000
47429,380000
228994,680000
257343,140000
24759,760000
204821,680000
279910,60000
35255,760000
16785,20000
236738,20000
255222,680000
126708,680000
122274,20000
10950,100000
25668,140000
186128,500000
112914,150000
331761,110000
5183,60000
314311,60000
207050,150000
364381,140000
246862,60000
229436,550000
159495,60000
237863,60000
326302,760000
307693,30000
164027,60000
273067,380000
249460,310000
19797,140000
291731,60000
203267,140000
5076,30000
73449,100000
306598,160000
230975,290000
107493,760000
269169,340000
8157,150000
314672,150000
361425,100000
141976,760000
342994,550000
173258,60000
5733,500000
287631,20000
5636,520000
17205,60000
58717,140000
59602,140000
53984,650000
252233,100000
190220,760000
215785,60000
249861,140000
9114,110000
83933,550000
208366,60000
270776,140000
56195,760000
250462,520000
174925,60000
309902,290000
30756,340000
226611,760000
110346,160000
1972,760000
242525,760000
116042,60000
147094,680000
43703,60000
133676,60000
344893,150000
26472,310000
6439,60000
54057,30000
202582,140000
250558,60000
244688,40000
188104,550000
31572,160000
213552,290000
354646,760000
374296,760000
6251,760000
251981,680000
118776,100000
132085,650000
331465,290000
173728,380000
166905,760000
311142,140000
84219,500000
224975,30000
117490,140000
52755,140000
87905,270000
392938,140000
306764,150000
58241,270000
57284,290000
190650,160000
59984,20000
48269,760000
118613,680000
222139,760000
98902,100000
162745,550000
59324,760000
261574,683500
340809,100000
390969,140000
91567,60000
378479,100000
8106,550000
331450,760000
381732,670000
53043,160000
62711,760000
345088,60000
100597,270000
134904,500000
2066,60000
226962,270000
241797,60000
176848,60000
70820,760000
369414,110000
380002,130000
266828,160000
305528,310000
39740,380000
87577,160000
79919,60000
231009,380000
144620,760000
381832,30000
174227,160000
385961,140000
290711,60000
96493,60000
287996,150000
229031,730000
260039,380000
35451,60000
308343,60000
83505,140000
30960,100000
278561,683500
26285,670000
308457,140000
182455,680000
218461,760000
152632,760000
111089,140000
89727,100000
104439,550000
35686,60000
77894,160000
285478,340000
152823,760000
155162,760000
151735,100000
288183,380000
380500,100000
13874,60000
244921,140000
5815,60000
372378,730000
96255,760000
50361,60000
312651,100000
141013,110000
293319,140000
316148,760000
194346,160000
144501,670000
330084,140000
79074,680000
167811,160000
114047,760000
44354,760000
188070,170000
385267,110000
240786,60000
335638,60000
84373,680000
236926,140000
52898,150000
197425,40000
1926,60000
85493,20000
161256,60000
201294,760000
149916,30000
256421,100000
15822,160000
285014,140000
96455,60000
309534,760000
364087,310000
230466,60000
119860,140000
31232,270000
391762,110000
368838,550000
163711,380000
338282,140000
73095,60000
255579,60000
281790,290000
120810,290000
354692,380000
235462,160000
252112,760000
93277,760000
112407,760000
167708,60000
22798,340000
370805,160000
213309,290000
46738,680000
102999,270000
213163,440000
49803,110000
111697,60000
73989,60000
194584,760000
176948,680000
201859,650000
378861,100000
291782,683500
175510,160000
92210,730000
109477,140000
20975,60000
275187,30000
33656,140000
377079,60000
128911,100000
77269,100000
173264,760000
161683,550000
202726,160000
315109,100000
62315,380000
72118,760000
87047,760000
344811,270000
276999,520000
237265,110000
202919,140000
252248,60000
121216,20000
317258,670000
163539,680000
117796,760000
170598,760000
344029,140000
195759,550000
228990,110000
392608,60000
266002,180000
116434,150000
11560,760000
240467,160000
387009,680000
375279,290000
274014,110000
106290,30000
254730,340000
93073,60000
356259,60000
253544,150000
111799,60000
100364,60000
126310,20000
90435,100000
287209,380000
191436,100000
354717,680000
300538,760000
280499,100000
23568,270000
89589,140000
142077,160000
177497,100000
154291,760000
332087,100000
233766,60000
28084,680000
55075,170000
81126,180000
167449,160000
92095,150000
319364,170000
112135,110000
238347,100000
314539,30000
243363,170000
126756,60000
193561,60000
354368,160000
235202,100000
351271,160000
358073,100000
217577,760000
392280,140000
113057,140000
77590,30000
106848,770000
113985,180000
281277,100000
80891,100000
62672,30000
130887,680000
380936,760000
154426,680000
316339,150000
176910,60000
187645,30000
58778,290000
211241,60000
379754,140000
213910,100000
375685,340000
356242,30000
387122,760000
337430,760000
70338,760000
9159,60000
49367,730000
58522,340000
369202,760000
165295,60000
62897,100000
192778,680000
209586,290000
86835,270000
207959,30000
340095,100000
160681,60000
130592,160000
111796,100000
257741,20000
202056,760000
154476,500000
347553,60000
336370,160000
316051,100000
319744,650000
147261,670000
20383,140000
84750,380000
233443,100000
387662,683500
351746,290000
365311,30000
176741,140000
139106,60000
292099,40000
41730,270000
2369,100000
343126,170000
277464,310000
80509,760000
249422,100000
336027,760000
344797,650000
69000,140000
340724,60000
353777,310000
111119,670000
80340,380000
223235,60000
97045,310000
311591,310000
326487,680000
3447,40000
178144,270000
83208,100000
185300,160000
315981,100000
377380,100000
333940,160000
302740,60000
103890,290000
88754,60000
175359,670000
174868,140000
227036,140000
6949,170000
105517,680000
300540,60000
226778,170000
126850,40000
187134,760000
220263,760000
24041,760000
12399,60000
101605,140000
334373,140000
247111,100000
56519,130000
247405,100000
261449,770000
229022,170000
93953,760000
9275,770000
64290,760000
220564,60000
224065,680000
181460,760000
42949,760000
24162,40000
225215,60000
184513,670000
73859,60000
371764,140000
67337,140000
364104,680000
103245,770000
199889,60000
118742,140000
242800,760000
329998,100000
360421,140000
278638,100000
195298,760000
279647,310000
182206,60000
369430,60000
6131,140000
128235,290000
159285,670000
4852,100000
330966,760000
271724,60000
241535,140000
389349,150000
377476,680000
193899,380000
117654,500000
141411,140000
289352,680000
52012,60000
192379,760000
168234,340000
76433,60000
295344,760000
250083,760000
293789,30000
51784,140000
103305,30000
18624,30000
222448,60000
306472,60000
37754,150000
11843,730000
159767,60000
10458,140000
148126,60000
331718,760000
48814,310000
119298,40000
381511,60000
40024,60000
89691,770000
176920,180000
307994,60000
217544,160000
109416,100000
388879,340000
7476,60000
76971,140000
60460,100000
364360,30000
44330,60000
171951,770000
29686,30000
356036,100000
214028,60000
296265,140000
275120,140000
297736,680000
142630,100000
312093,60000
353909,160000
271526,60000
309107,60000
319669,680000
54674,760000
153398,60000
141154,100000
7263,60000
329294,20000
121769,60000
69538,340000
343893,160000
234976,60000
143326,170000
136146,60000
186769,680000
57752,140000
217547,340000
115686,670000
44232,670000
299830,140000
304002,60000
76299,150000
202849,60000
273983,60000
29036,130000
9455,160000
168598,100000
40074,60000
125378,40000
78362,140000
55458,170000
134864,100000
165564,100000
47919,60000
368833,760000
328726,760000
235297,100000
204670,500000
67683,760000
363278,440000
20170,60000
296516,60000
225368,650000
64286,60000
293568,140000
92462,100000
227505,340000
292058,770000
365275,40000
252934,60000
161568,140000
109785,60000
203013,160000
74671,680000
9101,680000
161754,290000
209839,160000
336717,100000
100651,760000
338076,140000
22755,160000
314605,100000
323861,290000
354037,60000
111851,40000
145060,100000
358688,760000
203934,680000
256567,60000
77594,680000
199332,760000
172176,150000
332408,60000
167542,760000
390439,680000
5676,140000
132171,30000
211599,760000
141291,100000
234045,140000
9523,290000
317693,760000
351320,60000
129296,340000
88320,160000
33227,680000
206660,680000
203266,680000
320376,100000
183733,30000
139824,760000
94053,30000
212011,140000
324111,270000
272622,40000
102335,520000
178168,550000
352847,30000
85914,270000
355541,60000
168538,680000
315398,100000
66321,760000
218978,760000
324500,60000
94352,100000
323049,60000
359601,680000
205343,160000
348126,680000
151994,30000
172588,680000
183576,730000
314430,650000
45014,650000
291858,650000
228460,440000
332412,150000
281657,730000
123261,520000
21772,680000
244640,100000
59819,270000
113208,100000
56127,160000
129236,270000
300123,290000
28823,680000
256164,380000
8951,310000
19265,310000
260523,270000
267225,160000
102913,140000
61610,680000
286489,650000
